Morion ID,ATC Code (1),ATC Code (2),ATC Code (3),ATC Code (4),ATC Code (5),Brand,INN,NFC (1),Description,2019 01,2019 02,2019 03,2019 04,2019 05,2019 06,2019 07,2019 08,2019 09,2019 10,2019 11,2019 12,2020 01,2020 02,2020 03,2020 04,2020 05,2020 06,2020 07,2020 08,2020 09,2020 10,2020 11,2020 12,2021 01,2021 02,2021 03,2021 04,2021 05,2021 06,2021 07,2021 08,2021 09,2021 10,2021 11,2021 12,2022 01,2022 02,2022 03,2022 04,2022 05,2022 06,2022 07,2022 08,2022 09,2022 10,2022 11,2022 12,2023 01,2023 02,2023 03,2023 04,2023 05,2023 06,2023 07,2023 08,2023 09,2023 10,2023 11,2023 12
501433,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,15047,AMLODIPINUM,Oral Solid Ordinary," tabs 10 mg cont. cell pack, box, #30",0,0,0,0,0,38.22,859.74,1320.07,1559.74,1928.28,2152.94,2672.72,2528.4,2899.18,3233.81,2617.94,2471.12,2539.83,3808.64,3800.63,5196.34,6646.83,5114.36,6797.16,5030.47,4775.4,4496.16,4502.14,3971.76,3595.25,4102.4,3883.58,4211.21,4534.85,5106.05,5110.78,4278.42,5024.23,4903.78,4745.23,9083.14,8324.41,6751.65,7564.65,7237.41,7762,6574.9,5855.12,5254.76,4968.7,7578.08,6687.87,5566.63,4731.45,3913.12,3624.72,3287.8,3342.86,2943.12,1681.44
514612,A ALIMENTARY TRACT AND METABOLISM,A02 DRUGS FOR ACID RELATED DISORDERS,A02B DRUGS FOR TREATMENT OF PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE,A02B C Proton pump inhibitors,A02B C02 Pantoprazole,14838,PANTOPRAZOLUM,Oral Solid Ordinary," tabs coat.intest.-soluble 40 mg blister, #30",0,0,0,0,0,48.94,417.1,693.27,1300.83,1536.34,1911.16,2338.42,2343.92,2365.23,2116.16,1825.25,2005.43,1983.83,2467.34,2799.41,2976.38,3727.12,2840.67,2410.25,2066.47,1601.41,1205.54,602.88,366.32,236.38,91.87,68.96,77.01,71.32,30.83,26.47,18.64,24.5,22.08,0.81,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299213,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,4705,PREGABALINUM,Oral Solid Ordinary," caps. 150 mg blister, #21",0,0,0,0,0,114.96,0.98,0,0,330.27,329.52,0,4.47,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330836,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,4705,PREGABALINUM,Oral Solid Ordinary," caps. 300 mg blister, #84",0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175805,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,13291,IBUPROFENUM,Oral Solid Ordinary," caps. soft gelatinous 400 mg blister in box, #20",0,0,0,0,0,0,0.89,127.25,813.65,1200.38,4678.98,4605.65,5382.64,12061.23,17620.41,12752.74,14017.56,13655.47,14673.32,13698.16,11262.26,17922.24,15296.65,10103.03,11209.21,13323.54,13917.83,17891.87,13851.87,15853.72,18343.63,25319.05,23300.94,24720.81,22207.78,18837.45,23554.4,32914.45,12858.74,3159.83,2495.58,2454.74,9495.12,11896.23,13789.98,15243.96,13860.14,14375.21,6902.72,5024.83,10585.16,9479.74,6711.78,14509.52,24971.74,27544.56,9787.74,3690.16,2194.25,1485.34
315839,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33901,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg blister, #60",0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105638,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,29041,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, #2",0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374337,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,29041,SILDENAFILUM,Oral Solid Ordinary," chewable tabs 100 mg blister, #2",0,0,0,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519407,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,9295,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, #4",0,0,0,0,0,0,4.83,68.32,568.64,592.04,706.61,745.36,759.81,691.25,603.65,426.56,529.05,648.46,743.81,940.23,705.56,685.74,640.05,748.76,843.54,723.96,682.92,576.45,656.32,582.36,686.92,757.56,677.34,633.58,607.61,640.07,631.72,479.74,290.21,340.94,347.72,307.92,392.88,411.61,408.7,416.65,379.78,380.85,321.09,382.18,359.34,443.94,417.89,430.34,501.41,450.94,478.62,464.54,387.66,346.43
374336,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,29041,SILDENAFILUM,Oral Solid Ordinary," chewable tabs 100 mg blister, #1",0,0,0,0,0,0,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488266,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,38544,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg, #8",0,0,0,0,0,0,6.3,340.34,122.24,304.81,6132.7,748.68,907.85,1007.76,877.16,484.45,598.42,665.94,933.07,981.16,1057.85,971.94,885.27,879.03,1267.87,874.76,1128.24,769.34,709.36,558.54,478.74,443.65,518.32,724.18,689.56,746.05,710.01,611.43,394.63,486.52,531.94,521.94,669.16,550.85,427.74,295.58,197.36,227.38,147.14,64.25,52.32,22.56,14.7,17.09,4.52,3.01,5.36,8.9,10.46,14.52
434861,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,30929,PREGABALINUM,Oral Solid Ordinary," caps. 75 mg blister, #14",0,0,0,0,0,0,8.22,48.84,37.67,134.21,98.02,61.14,107.32,126.74,76.78,22.24,37.76,65.94,97.38,90.87,80.49,108.4,98.62,135.25,65.74,97.32,97.25,183.74,159.05,145.71,270.98,262.56,310.45,284.54,138.28,50.56,18.12,46.32,68.12,24.81,72.36,51.81,129.03,116.47,98.52,119.14,104.92,189.78,247.52,190.34,128.82,44.14,10.36,22.16,13.61,5.65,4.12,0,0,0
327580,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,32233,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 1 g flask, #10",0,0,0,0,0,0,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0.94,4.07,13.58,11.56,0,0.7,1.74,0.48
500082,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B E Anilides,N02B E01 Paracetamol,24698,PARACETAMOLUM,Parenteral Ordinary," sol. f/infus. 10 mg/ml flask 100 ml, by box, #10",0,0,0,0,0,0,9.18,61.7,72.7,123.81,187.74,242.44,197.74,242.62,214.63,180.03,143.85,183.34,205.36,193.27,395.58,407.29,409.54,428.38,163.36,277.52,419.34,1033.67,303.65,316.85,272.46,342.42,305.41,2536.45,1831.47,1532.02,1038.24,635.85,248.24,205.14,147.09,193.36,212.28,288.24,406.41,378.64,391.54,548.04,341.34,347.23,369.03,245.94,361.76,377.65,360.7,357.14,283.56,339.84,366.49,307.54
77397,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,49884,FLUCONAZOLUM,Oral Solid Ordinary," caps. 50 mg blister, #7",0,0,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429406,N NERVOUS SYSTEM,N02 ANALGESICS,N02B OTHER ANALGESICS AND ANTIPYRETICS,N02B F Gabapentinoids,N02B F02 Pregabalin,27057,PREGABALINUM,Oral Solid Ordinary," caps. solid 50 mg blister in box, #30",0,0,0,0,0,0,27.67,244.56,751.74,1063.01,1391.07,986.85,335.43,211.14,138.46,58.86,54.34,471.34,1151.47,1344.43,1416.61,1594.63,1737.14,1972.58,1896.36,1999.47,2564.72,2357.52,2659.87,3538,3846.8,1757.27,419.94,136.72,780.5,1126.65,1242.02,1508.94,1337.21,959.96,1099.94,1202.08,1404.96,1548.66,1935.94,2608.04,2973.89,2143.23,1370.14,1594.34,3798.32,3258.28,3563.05,3913.63,4895.74,5513.58,3890.86,2215.94,731.16,295.1
40326,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,34654,FLUCONAZOLUM,Oral Solid Ordinary," tabs 200 mg blister, #2",0,0,0,0,0,0,91.54,721.2,632.32,406.14,678.12,521.94,673.14,837.63,696.61,400.34,451.92,437.23,628.52,701.41,726.54,810.74,667.27,707.92,615.54,701.16,1048.24,926.29,858.62,601.85,697.98,657.83,788.88,685.61,803.47,922.18,866.3,687.01,524.78,428.96,400.27,198.92,312.66,551.41,784.01,885.03,855.54,1130.89,927.14,1519.78,2060.65,1635.94,709.41,98.32,13.74,6.01,1.94,7.78,0,2.84
40325,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J02 ANTIMYCOTICS FOR SYSTEMIC USE,J02A ANTIMYCOTICS FOR SYSTEMIC USE,J02A C Triazole and tetrazole derivatives,J02A C01 Fluconazole,34654,FLUCONAZOLUM,Oral Solid Ordinary," tabs 150 mg blister, #1",0,0,0,0,0,0,202.06,1435.83,1425.34,1826.74,1744.98,1628.48,1980.87,1473.09,1868.1,859.76,1101.63,724.49,847.14,1477.12,2140.21,2615.63,3843.52,4074.14,2738.94,2383.25,2878.14,3064.65,3737.11,2974.81,3959.96,4361.47,4285.03,4648.72,4703.34,3685.63,2471.72,1886.23,1672.2,1075.3,993.41,1203.85,2276.23,2621.54,3026.54,3580.83,3355.34,2516.85,2594.16,5746.27,8981.56,4675.52,6478.68,7101.74,7347.65,7544.63,6612.84,6196.58,6219.22,6454.41
562130,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33729,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg cont. cell pack, #30",0,0,0,0,0,0,0,1.01,36.47,275.67,120.43,290.2,344.07,581.03,530.5,317.16,411.65,440.49,509.09,535.56,574.14,711.5,772.64,895.1,961.27,1129.81,1293.91,1179.27,1353.16,1368.88,1451.69,1412.96,1482.84,1613.43,1725.49,1912.88,1950.34,2219.74,1970.65,1377.85,1609.65,1606.65,1780.65,1798.12,1684.36,1919.18,1900.87,2256.85,2340.45,2482.84,2683.09,2238.32,2472.76,2393.03,2141.07,2230.36,2183.76,2324.56,2445.96,2430.16
562128,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33729,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg cont. cell pack, #90",0,0,0,0,0,0,0,1.32,43.25,233.27,47.45,125.03,169.29,302,329.54,222.18,215.45,203.78,290.83,284.12,320.05,324.05,360.98,364.89,392.02,429.45,530.92,461.43,428.68,395.69,434.32,446.3,589.38,749.81,853.87,865.81,898.32,1013.03,1062.08,515.05,524.87,545.32,616.18,716.34,758.12,801.85,859.16,890.05,905.07,838.64,1004.56,854.18,831.72,731.71,696.9,866.52,807.46,762.42,905.48,892.04
562131,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33729,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg cont. cell pack, #90",0,0,0,0,0,0,0,1.32,32.18,275.78,107.1,153.78,241.9,367.4,365.98,267.3,388.76,386.87,433.58,451.45,442.86,533.27,515.25,580.81,536.12,656.72,811.32,744.43,838.68,797.76,878.38,745.14,972.18,1111.54,1207.87,1284.21,1265.14,1542.34,1270.52,725.32,637.05,725.1,854.32,910.03,947.81,1085.85,1079.16,1211.94,1223.05,1257.49,1352.44,1142.02,1103.23,902.46,982.74,1079.92,1047.94,1123.41,1205.36,1232.28
177948,C CARDIOVASCULAR SYSTEM,C08 CALCIUM CHANNEL BLOCKERS,C08C SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08C A Dihydropyridine derivatives,C08C A01 Amlodipine,15047,AMLODIPINUM,Oral Solid Ordinary," tabs 5 mg blister, #30",0,0,0,0,0,0,0,1.54,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519411,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,9295,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, #2",0,0,0,0,0,0,0,65.41,117.92,159.1,172.52,158.16,170.94,213.92,232.42,177.41,298.46,301.07,446.36,426.78,316.47,335.92,340.21,363.47,414.67,326.45,362.34,296.16,291.92,162.84,306.45,272,252.26,185.78,121.54,160.63,123.21,62.4,14.45,9.87,4.21,0.7,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0
519408,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,9295,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, #2",0,0,0,0,0,0,0,71.74,94.45,165.45,179.58,194.78,230.74,248.12,305.47,301.67,438.22,423.67,492.56,577.36,529.1,480.36,406.36,512.54,552.5,377.27,379.61,254.14,372.74,213.32,314.74,345.83,215.76,195.67,137.56,153.07,114.56,53.65,5.29,1.58,1.76,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,7.07,35.84,15.34,0.72,0
519412,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,9295,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, #4",0,0,0,0,0,0,0,83.87,566.38,667.41,598.54,676.43,616.58,499.03,463.45,376.03,427.34,526.74,702.48,850.1,645.05,711.67,602.78,627.32,637.34,658.78,636.21,547.09,618.12,664.98,726.72,684.38,600.34,614.78,489.23,582.98,646.09,499.45,297.07,359.45,414.27,337.38,407.96,351.45,348.56,349.81,370.23,437.45,465.32,498.24,463.52,418.2,401.78,328.7,440.1,361.21,420.04,444.74,318.12,260.44
519410,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,9295,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 50 mg blister, #1",0,0,0,0,0,0,0,126.25,449.01,469.43,519.85,423.36,554.01,477.16,444.47,428.08,565.09,564.49,771.34,966.92,740.76,835.85,807.98,819.41,923.89,833.12,927.34,671.5,754.54,461.05,631.74,592.02,548.88,459.92,341.12,360.58,307.76,188.44,52.52,23.54,11.01,0.7,0.74,0,19.41,27.54,22.28,24.52,23.58,10.58,10.47,7.36,18.66,26.32,13.54,13.18,8.86,12.26,24.21,39.06
519405,G GENITO URINARY SYSTEM AND SEX HORMONES,G04 UROLOGICALS,G04B UROLOGICALS,G04B E Drugs used in erectile dysfunction,G04B E03 Sildenafilum,9295,SILDENAFILUM,Oral Solid Ordinary," tabs coated w/film 100 mg blister, #1",0,0,0,0,0,0,0,130.94,496.7,496.67,638.04,610.74,691.81,709.61,731.96,622.84,730,804.54,809.72,1051.47,826.12,942.44,857.58,881.14,1010.65,946.09,877.18,724.71,791.07,521.94,702.84,728.62,629.38,782.82,693.43,786.81,700.49,570.61,221.03,275.94,349.94,343.69,351.87,362.3,312.74,267.83,268,317.16,265.94,286.98,297.61,351.43,357.25,367.54,298.1,291.56,319.26,354.96,320.44,260.74
579261,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,32031,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 1000 mg flask, in cardboard packing, #1",0,0,0,0,0,0,0,4244.54,14922.44,18094.45,19367.96,6897.94,18307.05,20188.14,15682.8,9067.85,9201.78,12399.05,12094.05,12162.38,14544.56,20573.67,16972.46,20851.98,16674.96,13998.36,19903.43,19670.45,14829.41,7731.85,11940.74,11381.98,10323.29,13437.96,10799.34,9468.48,12771.41,12088.9,3046.54,1130.18,1099.25,1140.18,975.09,4773.54,1179.38,969.43,1023.72,841.38,957.89,965.9,872.16,827.05,742.22,614.41,741.43,387.01,261.18,232.58,58.82,171.2
315838,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33901,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 20 mg blister, #30",0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594630,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,34151,ACETYLCYSTEINUM,Oral Liquid Ordinary," powder f/oral solution 100 мг/0,5 г sachet 0,5 g, #20",0,0,0,0,0,0,0,0,2.58,117.94,354.45,161.85,67.41,158.52,175.47,38.74,8.56,22.12,103.12,179.54,102.78,256.98,241.65,252.24,217.63,294.96,501.12,394.78,286.87,232.48,174.05,175.85,294.41,118.38,39.87,22.74,20.89,3.92,0,0.67,0.5,0.43,0,0,0,0.32,1.03,0,0,0,1.12,0,0,0,0,0,0,0,0,0
126917,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A E Propionic acid derivatives,M01A E01 Ibuprofen,2973,IBUPROFENUM,Oral Solid Ordinary," tablets coated 400 mg, #6",0,0,0,0,0,0,0,0,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317891,M MUSCULO-SCELETAL SYSTEM,M01 ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"M01A ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A C Oxicams,M01A C06 Meloxicam,47874,MELOXICAMUM,Parenteral Ordinary," sol.  for inj. 15 mg/1,5 ml amp. 1,5 ml, #5",0,0,0,0,0,0,0,0,13.23,53.25,65.94,107.47,234.92,378.62,375.41,208.38,457.56,563.07,748.76,896.78,967.36,937.58,868.32,1104.58,1196.47,1489.56,2086.67,2120.34,2264.78,2430.03,2469.36,2109.09,2265.61,2294.54,2384.52,2167.54,2428.66,2368.44,1794.87,937.38,590.27,1152.64,1421.03,1379.14,1436.98,2298.28,2434.98,2444.18,2362.16,2997.94,2827.92,2568.12,2765.1,2492.42,2682.44,3058.14,3413.52,2871.72,2710.24,3102.1
594647,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,34151,ACETYLCYSTEINUM,Oral Liquid Ordinary," powder f/oral solution 200 mg/g sachet 1 g, #20",0,0,0,0,0,0,0,0,13.36,676.61,843.85,706.81,754.23,881.67,1299.81,347.72,182.44,405.05,182.08,700.92,910.9,2001.54,2057.27,1765.05,1487.25,1610.43,2523.83,2277.61,1624.03,1265.16,988.82,995.85,2304.87,3757.92,2930.05,2509.52,3953.34,5183.07,1940.34,680.76,544.18,300.27,433.03,560.23,1429.94,2103.49,2038.02,2597.9,3074.05,3322.12,3477.56,2460.05,1831.87,1089.18,695.01,634.38,2949.66,5771.24,6262.84,7564.43
594650,R RESPIRATORY SYSTEM,R05 COUGH AND COLD PREPARATIONS,"R05C EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPRESSANTS",R05C B Mucolytics,R05C B01 Acetylcysteine,34151,ACETYLCYSTEINUM,Oral Liquid Ordinary," powder f/oral solution 600 mg sachet 3 g, #10",0,0,0,0,0,0,0,0,35.16,676.85,1193.34,1453.65,1257.03,1649.12,2344.83,1021.87,523.45,470.52,509.32,1261.12,2129.1,7084.23,11762.48,15159.61,16397.67,15836.54,28450.45,25570.1,13080.18,10902.76,5505.47,6697.78,16299.12,29870.83,23321.01,17709.98,29965.36,35714.87,8667.07,2892.96,1823.47,1669.81,1760.32,2112.42,5484.09,9590.01,10883.38,14620.12,19985.18,20279.47,19769.54,13786.01,9343.41,5376.12,3682.32,3355.72,10294.52,20738.5,20471.32,27482.92
414447,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,21539,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 2 g flask, #1",0,0,0,0,0,0,0,0,36.34,79.25,89.38,26.54,73.67,346.07,342.96,197.63,157.63,75.45,47.76,60.01,88.42,165.1,68,41.25,66.05,190.87,257.01,336.96,671.96,503.12,415.05,290.41,765.07,3585.45,1948.04,633.81,460.23,495.49,78.9,13.63,49.38,20.94,37.61,74.61,22.32,62.14,35.87,38.94,111.96,63.14,133.47,116.05,108.62,199.61,146.78,157.05,127.62,69.4,105.08,80.86
562127,C CARDIOVASCULAR SYSTEM,C10 LIPID MODIFYING AGENTS,"C10A LIPID MODIFYING AGENTS, PLAIN",C10A A HMG CoA reductase inhibitors,C10A A07 Rosuvastatin,33729,ROSUVASTATINUM,Oral Solid Ordinary," tabs coated w/film 10 mg cont. cell pack, #30",0,0,0,0,0,0,0,0,39.25,291.72,103.14,206.98,292.74,522.64,511.85,237.87,332.14,348.66,357.12,455.07,439.85,504.85,494.72,612.52,550.01,520.14,663.65,592.72,638.16,612.58,855.14,980.72,965.3,1166.18,1412.4,1486.74,1520.72,1657.98,1520.03,1065.12,1200.94,1201.61,1354.56,1391.81,1351.72,1530.81,1502.04,1708.44,1803.65,1783.41,2147.81,1804.58,1893.38,1847.12,1778.98,1702.34,1636.34,1710.08,1790.42,2078.16
414445,J GENERAL ANTIINFECTIVES FOR SYSTEMIC USE,J01 ANTIBACTERIALS FOR SYSTEMIC USE,J01D OTHER BETA-LACTAM ANTIBACTERIALS,J01D D Third-generation cephalosporins,J01D D04 Ceftriaxone,21539,CEFTRIAXONUM,Parenteral Ordinary," powd.fr-dr., f/sol. f/in. 1 g flask, #1",0,0,0,0,0,0,0,0,48.62,2431.27,5804.14,5173.78,5605.94,7844.03,6507.43,3227.01,3386.65,5254.01,11885.92,19720.47,32918.58,79719.16,107648.12,29174.87,13599.98,17255.25,37784.49,40717.6,18616.72,8577.12,7137.45,5507.61,8429.47,12222.62,11515.25,8629.78,5248.9,5452.24,3259.45,1652.38,630.69,1190.05,2083.87,2400.96,2270.63,3200.25,3510.49,4488.12,5753.63,5388.28,5463.58,7692.76,9211.16,11663.45,10536.85,11705.67,8689.82,7692.38,7209,5875.84
